imdb_id,director,plot,box_office,poster_url,runtime_minutes,metascore,imdb_rating,movieId,title,release_year,status
tt0117731,Jonathan Frakes,The Borg travel back in time intent on preventing Earth's first contact with an alien species. Captain Picard and his crew pursue them to ensure that Zefram Cochrane makes his maiden flight reaching warp speed.,"$92,027,888",https://m.media-amazon.com/images/M/MV5BZjc0OWE1NDMtNjRmMi00ZDc2LWI2ZmQtNzEwNWU4Nzg4NDA5XkEyXkFqcGc@._V1_SX300.jpg,111 min,70.0,7.6,1356,Star Trek: First Contact (1996),1996.0,success
tt0117631,Scott Hicks,"David Helfgott, a gifted pianist, struggles through childhood as his dysfunctional father abuses him and his siblings. Years later, he suffers a mental breakdown but manages to return as a legend.","$35,892,330",https://m.media-amazon.com/images/M/MV5BODZlMjRmN2UtZmY1Yi00YjhjLTg4OTAtZmQxNWMwZTY5YjI4XkEyXkFqcGc@._V1_SX300.jpg,105 min,87.0,7.6,1357,Shine (1996),1996.0,success
tt0117666,Billy Bob Thornton,"Karl Childers, a simple man hospitalized since his childhood murder of his mother and her lover, is released to start a new life in a small town.","$24,444,121",https://m.media-amazon.com/images/M/MV5BNDM5MjhhMDgtMmVmYy00ODNlLWI1OGMtMzAzNmY5OGRmNjk0XkEyXkFqcGc@._V1_SX300.jpg,135 min,85.0,8.0,1358,Sling Blade (1996),1996.0,success
tt0116705,Brian Levant,"A father vows to get his son a Turbo Man action figure for Christmas. However, every store is sold out, and he must travel all over town and compete with everybody else in order to find one.","$60,592,389",https://m.media-amazon.com/images/M/MV5BNDgzMjQ0YTctZGJhNy00ZjJjLTk5YWMtZmI2YTgwOTJmYWJkXkEyXkFqcGc@._V1_SX300.jpg,89 min,34.0,5.8,1359,Jingle All the Way (1996),1996.0,success
tt0117293,"Joe Berlinger, Bruce Sinofsky",A horrific triple child murder leads to an indictment and trial of three nonconformist boys based on questionable evidence.,N/A,https://m.media-amazon.com/images/M/MV5BZmMyNGMyYTktOGRjMi00MTE2LTk0ZjctYWY3MDZjNDMwYjhiXkEyXkFqcGc@._V1_SX300.jpg,150 min,,8.2,1361,Paradise Lost: The Child Murders at Robin Hood Hills (1996),1996.0,success
tt0117477,Patrice Leconte,"To get royal backing on a needed drainage project, a poor French lord must learn to play the delicate games of wit at court at Versailles.","$1,979,768",https://m.media-amazon.com/images/M/MV5BZDhiZjliZGItNGYxYy00MzY4LTg5ZDgtODVmZTQ1MzE1Njk5XkEyXkFqcGc@._V1_SX300.jpg,102 min,80.0,7.3,1365,Ridicule (1996),1996.0,success
tt0115433,Stephen Herek,An evil high-fashion designer plots to steal dalmatian puppies in order to make an extravagant fur coat but creates an extravagant mess instead.,"$136,189,294",https://m.media-amazon.com/images/M/MV5BOTA5MjAzZWYtZmQxMC00NWE0LWJkNWMtMzczNjg3ZTM1ZGRiXkEyXkFqcGc@._V1_SX300.jpg,103 min,50.0,5.8,1367,101 Dalmatians (1996),1996.0,success
tt0099423,Renny Harlin,"John McClane must race against time to save hundreds of lives (including his wife's) when a group of terrorists take control of Washington Dulles Airport's systems, and threaten to crash several planes if their demands are not met.","$117,540,947",https://m.media-amazon.com/images/M/MV5BMTA1OGFlZWUtZjE4Yy00MzFmLTlhYjctOGY5ZmZjOWFlOWUwXkEyXkFqcGc@._V1_SX300.jpg,124 min,67.0,7.2,1370,Die Hard 2 (1990),1990.0,success
tt0079945,Robert Wise,"When an alien spacecraft of enormous power is spotted approaching Earth, Admiral James T. Kirk resumes command of the overhauled USS Enterprise in order to intercept it.","$82,604,699",https://m.media-amazon.com/images/M/MV5BNjcyMmVmMTItNTA3Yy00NGJjLTlmYjQtZWQ3ZjcyNmU5NDQ2XkEyXkFqcGc@._V1_SX300.jpg,143 min,50.0,6.4,1371,Star Trek: The Motion Picture (1979),1979.0,success
tt0102975,Nicholas Meyer,"On the eve of retirement, Kirk and McCoy are charged with assassinating the Klingon High Chancellor and imprisoned. The Enterprise crew must help them escape to thwart a conspiracy aimed at sabotaging the last best hope for peace.","$74,888,996",https://m.media-amazon.com/images/M/MV5BNDgzYjM5MWQtYTkzNy00OWZlLWEzMDctYjA5MDUyNmJhZjM5XkEyXkFqcGc@._V1_SX300.jpg,110 min,65.0,7.2,1372,Star Trek VI: The Undiscovered Country (1991),1991.0,success
tt0098382,William Shatner,Captain Kirk and his crew must deal with Mr. Spock's long-lost half-brother who hijacks the Enterprise for an obsessive search for God at the center of the galaxy.,"$52,210,049",https://m.media-amazon.com/images/M/MV5BNWEzYmU4ZDYtNWMwMi00YWRmLTg3NDQtMWFhYTI3YWQ2OTQ3XkEyXkFqcGc@._V1_SX300.jpg,107 min,43.0,5.5,1373,Star Trek V: The Final Frontier (1989),1989.0,success
tt0084726,Nicholas Meyer,"With the assistance of the Enterprise crew, Admiral Kirk must stop an old nemesis, Khan Noonien Singh, from using the life-generating Genesis Device as the ultimate weapon.","$79,707,906",https://m.media-amazon.com/images/M/MV5BOTFkZDY5NWQtMjY4Yy00OThiLTk3YjQtMDdhYTllMTI4MTdiXkEyXkFqcGc@._V1_SX300.jpg,113 min,68.0,7.7,1374,Star Trek II: The Wrath of Khan (1982),1982.0,success
tt0088170,Leonard Nimoy,Admiral Kirk and his bridge crew risk their careers stealing the decommissioned U.S.S. Enterprise to return to the restricted Genesis Planet to recover Spock's body.,"$76,471,046",https://m.media-amazon.com/images/M/MV5BYzNkOTZjMTMtOWYzZS00Yjg2LTgyMzQtMmNjODdkYzM0ZjhmXkEyXkFqcGc@._V1_SX300.jpg,105 min,58.0,6.7,1375,Star Trek III: The Search for Spock (1984),1984.0,success
tt0092007,Leonard Nimoy,"To save Earth from an alien probe, Admiral James T. Kirk and his fugitive crew go back in time to San Francisco in 1986 to retrieve the only beings who can communicate with it: humpback whales.","$109,713,132",https://m.media-amazon.com/images/M/MV5BYmZlYWYwMzUtMjYzMy00MWI1LTg3MDctOTdjYjA2MDkwNGU5XkEyXkFqcGc@._V1_SX300.jpg,119 min,71.0,7.3,1376,Star Trek IV: The Voyage Home (1986),1986.0,success
tt0103776,Tim Burton,"While Batman deals with a deformed man calling himself the Penguin wreaking havoc across Gotham with the help of a cruel businessman, a female employee of the latter becomes the Catwoman with her own vendetta.","$162,924,631",https://m.media-amazon.com/images/M/MV5BZTliMDVkYTktZDdlMS00NTAwLWJhNzYtMWIwMDZjN2ViMGFiXkEyXkFqcGc@._V1_SX300.jpg,126 min,68.0,7.1,1377,Batman Returns (1992),1992.0,success
tt0096487,Christopher Cain,"A group of young gunmen, led by Billy the Kid, become deputies to avenge the murder of the rancher who became their benefactor. But when Billy takes their authority too far, they become the hunted.","$45,661,556",https://m.media-amazon.com/images/M/MV5BMGE5ZjYzMDEtZmQ4ZS00YjczLTk5YWYtNjdkZjY4NmQxNTEyXkEyXkFqcGc@._V1_SX300.jpg,107 min,50.0,6.8,1378,Young Guns (1988),1988.0,success
tt0100994,Geoff Murphy,"Billy the Kid and his band of outlaws are pursued across New Mexico territory by Sheriff Pat Garrett, who the young gunslingers must face-off with if they are to reach the safety of the border.","$44,143,410",https://m.media-amazon.com/images/M/MV5BNmQxZDExMWUtMTcwNi00OGIwLWI0MzktOGU4MDZhZmFmYzdkXkEyXkFqcGc@._V1_SX300.jpg,104 min,47.0,6.5,1379,Young Guns II (1990),1990.0,success
tt0077631,Randal Kleiser,"Good girl Sandy Olsson and greaser Danny Zuko fell in love over the summer. When they unexpectedly discover they're now in the same high school, will they be able to rekindle their romance?","$190,071,103",https://m.media-amazon.com/images/M/MV5BNGY0NzE0ZTctN2YzNC00M2IwLWI0OWYtMTAwZWU2NjZhMTQwXkEyXkFqcGc@._V1_SX300.jpg,110 min,70.0,7.2,1380,Grease (1978),1978.0,success
tt0084021,Patricia Birch,A British student at a 1960s American high school must prove himself to the leader of a girls' gang whose members can only date greasers.,"$15,171,476",https://m.media-amazon.com/images/M/MV5BYmMyODA2YjAtMDNhMS00OTFlLThjYjctOTMyODk0OTU1ZWYwXkEyXkFqcGc@._V1_SX300.jpg,115 min,52.0,4.6,1381,Grease 2 (1982),1982.0,success
tt0100114,Dwight H. Little,A retired DEA agent is out to hunt down and take out a Jamaican drug posse that has targeted he and his family for murder.,"$46,044,396",https://m.media-amazon.com/images/M/MV5BN2Q3ZjI4OWItOGYzYi00YThiLTllNTgtMGYxNTg3NmVmYjMxXkEyXkFqcGc@._V1_SX300.jpg,93 min,49.0,5.9,1382,Marked for Death (1990),1990.0,success
tt0105690,Andrew Davis,"Ex US Navy Seal turned cook, Casey Ryback, is the only person who can stop a group of terrorists when they seize control of the US battleship The Missouri to obtain it's nuclear warheads.","$83,563,139",https://m.media-amazon.com/images/M/MV5BM2I3YjcwZDgtZjc3Yy00NTU1LWE5NzMtNzlkOWE4ZDc2YzE2XkEyXkFqcGc@._V1_SX300.jpg,103 min,58.0,6.5,1385,Under Siege (1992),1992.0,success
tt0073195,Steven Spielberg,"When a massive killer shark unleashes chaos on a beach community off Long Island, it's up to the local police chief, a marine biologist, and an old seafarer to hunt the beast down.","$280,083,300",https://m.media-amazon.com/images/M/MV5BYjViNDQzNmUtYzkxZi00NTk5LTljMmItYjJlZmZkODIxNjU1XkEyXkFqcGc@._V1_SX300.jpg,124 min,87.0,8.1,1387,Jaws (1975),1975.0,success
tt0077766,Jeannot Szwarc,Police chief Brody must protect the citizens of Amity after a second monstrous shark begins terrorizing the waters.,"$81,766,007",https://m.media-amazon.com/images/M/MV5BMzAxN2Q5Y2UtMDBkZS00MGQwLWIyZDEtYTgyNGRlZmZiNjI2XkEyXkFqcGc@._V1_SX300.jpg,116 min,51.0,5.8,1388,Jaws 2 (1978),1978.0,success
tt0085750,Joe Alves,A giant thirty-five-foot shark becomes trapped in a SeaWorld theme park and it's up to the sons of police chief Brody to rescue everyone.,"$45,517,055",https://m.media-amazon.com/images/M/MV5BYmY3YWZiMTAtZGYyYy00ODc3LTk5NjQtY2RhN2QwNzE2ZGI3XkEyXkFqcGc@._V1_SX300.jpg,99 min,27.0,3.7,1389,Jaws 3-D (1983),1983.0,success
tt0117119,Peter Segal,"Two former U. S. Presidents, hated rivals, join forces to expose the current, corrupt President at the risk of their lives.","$22,313,201",https://m.media-amazon.com/images/M/MV5BOWYzMzE2OTQtZTNkOS00M2U4LWExYTYtNWE1Yjc3YjJhYjZhXkEyXkFqcGc@._V1_SX300.jpg,101 min,49.0,6.5,1390,My Fellow Americans (1996),1996.0,success
tt0116996,Tim Burton,Earth is invaded by Martians with unbeatable weapons and a cruel sense of humor.,"$37,781,197",https://m.media-amazon.com/images/M/MV5BZjJhNTIxZmQtZjQ3ZC00MTZkLWI2YTItY2Y0ZTdiMmNiNGIyXkEyXkFqcGc@._V1_SX300.jpg,106 min,52.0,6.4,1391,Mars Attacks! (1996),1996.0,success
tt0115906,Alexander Payne,"An irresponsible, drug-addicted, recently impregnated woman finds herself in the middle of an abortion debate when both parties attempt to sway her to their respective sides.","$285,112",https://m.media-amazon.com/images/M/MV5BYjhiYWVkZGYtYWVkZC00NDY1LTg4NTgtNzQ0ZjFiZTM4ZWQ2XkEyXkFqcGc@._V1_SX300.jpg,106 min,64.0,7.0,1392,Citizen Ruth (1996),1996.0,success
tt0116695,Cameron Crowe,"When a sports agent has a moral epiphany and is fired for expressing it, he decides to put his new philosophy to the test as an independent agent with the only athlete who stays with him and his former colleague.","$153,952,592",https://m.media-amazon.com/images/M/MV5BM2E1ZjU1MjctZjU2Yi00MGE1LWI1MDEtYzBlMWJlNDc1NTQxXkEyXkFqcGc@._V1_SX300.jpg,139 min,77.0,7.3,1393,Jerry Maguire (1996),1996.0,success
tt0093822,"Joel Coen, Ethan Coen","When a childless couple--an ex-con and an ex-cop--decide to help themselves to one of another family's quintuplets, their lives become more complicated than they anticipated.","$22,847,564",https://m.media-amazon.com/images/M/MV5BNWIzMTdmZDgtZTc2NS00MDA1LWFiMmMtYzc5YzY0YTEyZjE5XkEyXkFqcGc@._V1_SX300.jpg,94 min,69.0,7.3,1394,Raising Arizona (1987),1987.0,success
tt0094155,Barry Levinson,A minor car accident drives two rival aluminum-siding salesmen to the ridiculous extremes of man versus man in 1963 Baltimore.,"$25,411,386",https://m.media-amazon.com/images/M/MV5BMDNhZGI2NmQtZThkNy00YzAzLWI0MWItYjNlZmUwZmVlNmRkXkEyXkFqcGc@._V1_SX300.jpg,112 min,75.0,6.6,1395,Tin Men (1987),1987.0,success
tt0105435,Phil Alden Robinson,A security pro finds his past returning to haunt him when he and his unique team are tasked with retrieving a particularly important item.,"$51,432,691",https://m.media-amazon.com/images/M/MV5BMGEwMmZlMjgtNDc0MS00NmY1LTljMzQtMzBmNmE0OWRkNjViXkEyXkFqcGc@._V1_SX300.jpg,126 min,65.0,7.1,1396,Sneakers (1992),1992.0,success
tt0115633,Anjelica Huston,A mother and daughter find their lives adversely affected when a new man enters the picture. Will their family ever be what they expect?,N/A,https://m.media-amazon.com/images/M/MV5BODM2ZjQwYTMtMGE5OS00MTEzLTg5MGUtN2U1ZDg4YmQ2MDJhXkEyXkFqcGc@._V1_SX300.jpg,98 min,75.0,7.3,1397,Bastard Out of Carolina (1996),1996.0,success
tt0116621,Richard Attenborough,A bitter love story between a talented writer and a gentle nurse.,"$14,481,231",https://m.media-amazon.com/images/M/MV5BMmQwNDlkYmUtZWY3NC00ZjNkLWE1MzUtM2M0ZmU4NDdiNjMwXkEyXkFqcGc@._V1_SX300.jpg,113 min,,5.9,1398,In Love and War (1996),1996.0,success
tt0116999,Jerry Zaks,"After seventeen years, a fiercely independent woman and her rebellious son return home and together they turn the family she left behind upside down.","$12,803,305",https://m.media-amazon.com/images/M/MV5BZjQzY2E4NjgtMGMwNC00NGQzLWE0ZDEtYzdkNzExMzViYTE3XkEyXkFqcGc@._V1_SX300.jpg,98 min,67.0,6.7,1399,Marvin's Room (1996),1996.0,success
tt0116410,Rob Reiner,A Mississippi district attorney and the widow of Medgar Evers struggle to finally bring a white supremacist to justice for the 1963 murder of the civil rights leader.,"$13,323,144",https://m.media-amazon.com/images/M/MV5BMmVlMWRlZjctNWM4YS00YTBiLWJhYjMtMmUxMDAzOGI1NWY0XkEyXkFqcGc@._V1_SX300.jpg,130 min,,6.7,1401,Ghosts of Mississippi (1996),1996.0,success
tt0115641,"Geoffrey Johnson, Mike Judge, Mike de Seve","Our intrepid adolescent heroes wake up to find their beloved television stolen, and embark on an epic journey across America to recover it, and, who knows, maybe even score.","$63,118,386",https://m.media-amazon.com/images/M/MV5BNzA2NjczNmEtYjYxYi00ZjE2LTkzYTctYzhkZDdmMjlkY2FmXkEyXkFqcGc@._V1_SX300.jpg,81 min,64.0,6.8,1405,Beavis and Butt-Head Do America (1996),1996.0,success
tt0117571,Wes Craven,A masked killer targets a past victim's daughter.,"$103,046,663",https://m.media-amazon.com/images/M/MV5BMjA2NjU5MTg5OF5BMl5BanBnXkFtZTgwOTkyMzQxMDE@._V1_SX300.jpg,111 min,66.0,7.4,1407,Scream (1996),1996.0,success
tt0117038,Nora Ephron,Two tabloid reporters checking out a report of the Archangel Michael living with an old woman find that it's true. But that's not the only surprise.,"$95,318,203",https://m.media-amazon.com/images/M/MV5BYjVkZGQ0MzgtNmQyNS00MzI3LWEzZjItNDdhMDk1NjQ3ZDcyXkEyXkFqcGc@._V1_SX300.jpg,105 min,38.0,5.7,1409,Michael (1996),1996.0,success
tt0116477,Kenneth Branagh,"Hamlet, Prince of Denmark, returns home to find his father murdered and his mother remarrying the murderer, his uncle. Meanwhile, war is brewing.","$4,708,156",https://m.media-amazon.com/images/M/MV5BNGNjM2NkMmItMjg4YS00OWZiLTk4ZTAtMTUzMzhkNTUxZDc5XkEyXkFqcGc@._V1_SX300.jpg,242 min,,7.7,1411,Hamlet (1996),1996.0,success
tt0117690,Terry George,"The 1981 hunger strike in an Irish prison, in which I.R.A. prisoner Bobby Sands led a protest against their treatment as criminals rather than as prisoners of war. It focuses on the mothers of two of the strikers, and their struggle.","$671,437",https://m.media-amazon.com/images/M/MV5BNDE0ODJhZWUtODEwMC00Y2VlLWE4M2ItMDVmN2JiN2E1MjVhXkEyXkFqcGc@._V1_SX300.jpg,112 min,,7.2,1412,Some Mother's Son (1996),1996.0,success
tt0117091,Albert Brooks,"A neurotic, twice-divorced sci-fi writer moves back in with his mother to solve his personal problems.","$19,145,198",https://m.media-amazon.com/images/M/MV5BYzJlZjE5YTQtMmFhNC00NWE2LTlhNzctYWM1M2ZlOGY3YjE5XkEyXkFqcGc@._V1_SX300.jpg,104 min,76.0,6.9,1414,Mother (1996),1996.0,success
tt0116250,Alan Parker,"The hit musical based on the life of Eva Perón (Evita Duarte), a B-picture Argentinian actress who eventually became the wife of Argentinian president Juan Domingo Perón, and the most beloved and hated woman in Argentina.","$50,047,179",https://m.media-amazon.com/images/M/MV5BODNjMWViYzUtMzk4ZC00NjU4LTlmNjItNzc1ZjRiZGE3Y2E1XkEyXkFqcGc@._V1_SX300.jpg,135 min,45.0,6.3,1416,Evita (1996),1996.0,success
tt0067959,Nicolas Roeg,"Two city-bred siblings are stranded in the Australian Outback, where they learn to survive with the aid of an Aboriginal boy on his ""walkabout"": a ritual separation from his tribe.",N/A,https://m.media-amazon.com/images/M/MV5BMTU1MDdmNzEtMWQ5YS00ZjRmLWJlZDgtOWYyZGIxOGQ1ZmVkXkEyXkFqcGc@._V1_SX300.jpg,100 min,85.0,7.6,1419,Walkabout (1971),1971.0,success
tt0119731,Dwight H. Little,A young woman is murdered in the White House. Homicide detective Regis investigates while Secret Service works against him. He's assigned agent Chance. She eventually cooperates after a man's framed.,"$25,804,707",https://m.media-amazon.com/images/M/MV5BN2RhNDM3OGItYzA2Yy00OTMyLWFmM2MtNzA0NzU5MGUwNzI0XkEyXkFqcGc@._V1_SX300.jpg,107 min,48.0,6.1,1422,Murder at 1600 (1997),1997.0,success
tt0119115,"Robert Young, Fred Schepisi",Zookeepers struggle to deal with the policies of changing directors.,"$9,381,260",https://m.media-amazon.com/images/M/MV5BNzljY2RhYzAtNTBkZC00NTRmLWI2ODYtODhjNTNjMGI4N2Q3XkEyXkFqcGc@._V1_SX300.jpg,93 min,62.0,6.4,1425,Fierce Creatures (1997),1997.0,success
tt0120550,George Miller,A touching friendship story between a dog and a dolphin.,"$7,233,324",https://m.media-amazon.com/images/M/MV5BZWQ0OWZiZTgtMWI0Ni00NTRlLWI0MmMtNWI4MGRiYTBlZDM2XkEyXkFqcGc@._V1_SX300.jpg,98 min,,5.3,1426,Zeus and Roxanne (1997),1997.0,success
tt0120390,Robert Butler,"After a shootout on a flight transporting prisoners, a flight attendant must outwit a smooth-talking serial killer and land the plane herself.","$11,538,235",https://m.media-amazon.com/images/M/MV5BYWI5MDkyMzEtNTc3ZC00YjBmLWJlNDItN2Y2ZGE4NDRiYTA2XkEyXkFqcGc@._V1_SX300.jpg,100 min,,5.0,1427,Turbulence (1997),1997.0,success
tt0112362,Michael Rymer,Two schizophrenics meet during therapy and fall passionately in love. Ahead of them lies the inevitable road to disaster - one they share to the end.,N/A,https://m.media-amazon.com/images/M/MV5BODdkM2QwNTItZjhmMi00ODc2LWEyNDgtYTdhODc4M2U2YThkXkEyXkFqcGc@._V1_SX300.jpg,105 min,,7.0,1428,Angel Baby (1995),1995.0,success
tt0120414,Roger Christian,"Johnny Crown, an ex-convict with a psychotherapy degree, seeks revenge on the gangsters who killed his father. Frank Gavillan reluctantly joins Johnny's violent crusade against those responsible for the murder.",N/A,https://m.media-amazon.com/images/M/MV5BMTQwODQ1MzUxNl5BMl5BanBnXkFtZTcwODcyNDUxMQ@@._V1_SX300.jpg,95 min,,4.7,1430,Underworld (1996),1996.0,success
tt0118708,Dennis Dugan,Years ago in Japan a baby is found by a ninja clan who raise him as there own. Years later he is now a clumsy oaf who lacks ninja skills and due to a mix up he gets an opportunity to prove himself when an American woman begs for h...,"$31,480,418",https://m.media-amazon.com/images/M/MV5BY2IxOTRkMDItYzRjZC00ZDQ4LWEyNTQtZjlmMWExN2U2ZjU5XkEyXkFqcGc@._V1_SX300.jpg,88 min,27.0,5.6,1431,Beverly Hills Ninja (1997),1997.0,success
tt0119664,Thomas Carter,A Hostage Negotiator teams up with a Sharpshooter to bring down a dangerous jewel thief.,"$32,000,301",https://m.media-amazon.com/images/M/MV5BZTBjOWE4ZmUtNGYwMy00OTZiLTk2ZjAtODE5ODUwYjRiZTBhXkEyXkFqcGc@._V1_SX300.jpg,117 min,41.0,5.6,1432,Metro (1997),1997.0,success
tt0118928,Roger Donaldson,"A volcanologist arrives at a countryside town recently named the second-most desirable place to live in America, and discovers that a nearby long-dormant volcano may awaken at any moment.","$67,127,760",https://m.media-amazon.com/images/M/MV5BNmZmZGQ1YmEtZGI1My00NDU1LTk5ODUtODM1ZTRlOTYyMmU3XkEyXkFqcGc@._V1_SX300.jpg,108 min,43.0,6.1,1438,Dante's Peak (1997),1997.0,success
